text,label
""" Feminismus hat den Interessen der Frauen mehr geschadet als genützt "" Seit dem Anfang des zwanzigsten Jahrhunderts ist Feminismus einer der umstrittensten Themen gewesen , am wenigstens in demokratischen Länder . Obwohl viel schon erreicht wurde , was die Rechte der Frauen betrifft , muss man auch erkennen , dass die Auswirkungen von Feminismus nicht vollkommend vorteilhaft sein könnten . Wie alle andere Ideen und Glauben , kann der extreme Form von Feminismus die Leute benachteiligen , deren Interesse er schützen möchte . Als eine Idee ist Feminismus am Ende des neunzehnten Jahrhunderts mit der Hilfe von Suffragistinnen in die Welt gekommen . Man kann es ja behaupten , dass ohne ihre Bemühungen , hätten die Frauen noch heute kein Wahlrecht . Zum ersten Mal in der Geschichte der Welt wurde die Meinung ausgedrückt , dass Frauen genauso wie Männer Menschen sind , und deshalb die gleichen Gelegenheiten und Rechte geniessen sollen . Am Anfang sah Feminismus , zwar vorhersagbar , keinen Erfolg - seine Folger wurden unvertraut , von der Gesellschaft ausgeschlossen , sogar verhaftet . Wegen der Arbeit von Feministinen wurde trotzdem viel für die Frauen gewonnen . Heutzutage ist Gleichberechtigkeit für Männer und Frauen ein Grundgesetz in vielen Länder der Welt . Die Frauen können sich selbst finanziell unterstützen , nehmen an der politischen und sozialischen Entscheidungen teil , wählen ihre Lebensstyl und Partneuren selbst aus . Ein bisschen mehr als einen Jahrhundert vorher war das alles unvorstellbar . Zwar ist es wahr , dass noch viele Frauen zu Hause bleiben und sich mit wenig mehr als Kinder und Haushalt beschäftigen . Es ist aber die Entscheidung die sie selbst gretroffen haben - im Prinzip könnten sie auch etwas Anderes mit ihrem Leben tun . Natürlich hat Feminismus mehr Verantwortung mit mehr Rechten mitgebracht . Die überwiegende Mehrheit der modernen Frauen würde aber lieber mit dieser Verantwortung und dazu zunehmendem Stress leben , als wieder wie ein Möbelsstück in dem Wohnzimmer betrachtet . Es gibt aber Gründe es zu behaupten , dass Feminismus die Interessen der Frauen auch geschadet hat . Der Extremismus einiger Vertreter davon verbreitet manchmal den schlechten Ruf über die ganze weibliche Bevölkerung . Man erwartet Wut und Aggresivität auch wenn man noch ein wenig darauf hindeutet , dass Männer und Frauen nicht völlig gleich sind . Die Männer sind so vorsichtig geworden , keinen Konflikt zu verursachen , dass gar nicht alle den Risiko nehmen würden , um die Tür für eine Dame zu öffnen . Weil die Frauen am Arbeitsplatz genau wie Männer betrachtet werden , und mit dem alltäglichen Stress des modernen Lebens schaffen müssen , wäre es manchmal angenehm sich weiblich zu fühlen , und jemanden für sich sorgen lassen . Wegen der Auswirkung von Feminismus ist das leider nicht immer möglich . Es lässt sich nicht diskutieren , dass Frauen die gleichen Möglichkeiten und Perspektiven als Männer haben sollen . Man muss aber dazu erkennen , dass es unvermeidbare physiologische Unterschieden dazwischen gibt , und dass man sie nicht ignorieren darf . Feminismus hat sehr wichtige Siegen erreicht , und dadurch den Interessen der Frauen genützt . Die möglichen schädlichen Folgen davon kann man reduzieren , wenn man die Rechte von Frauen ernst nimmt , aber gleichzeitig sie als Frauen ansieht .",C2
"Kriminalität zahlt sich nicht aus Kriminalität existiert seit langem . Früher hatten die Menschen viel weniger Möglichkeiten zu arbeiten und genug zu verdienen , deswegen war Kriminalität so verbreitet . Heute hat sich die Situation mit der Arbeit verändert , aber das Problem der Kriminalität ist geblieben und , wie es mir scheint , ist es viel ernster geworden . Heutzutage wird über Kriminalität in der Presse oder im Fernsehen viel diskutiert . Gewöhnlich hört man die Meinungen , das die Verbrecher selbst shuld sind . Einerseits stimme ich damit auch überein . Andererseits glaube ich , dass die Gesellschaft selbst einen riesegen Beitrag zur Entwicklung der Kriminalität geleistet hat , weil sie schon von Anfang an erlaubt hat , dass sich die Kriminalität entwickelt . Es lässt sich an dem Beispiel der Jugend- und Kinderkriminalität ganz einfach beweisen . Jugend- und Kinderkriminalität ist das Problem , das die Öffentlichkeit beunruhigt . Junge Leute versuchen ganz oft alle ihre Probleme nur mit Gewalt zu lösen . In der Zeitungen und Zeitschriften , im Radio und im Fernsehen wird ständig über Ladendiebstähle , Schmuggeln , Morde und andere strafbare Handlungen mitgeteilt . Selbstverständlich kann die Polizei die Verbrecher nicht immer finden , deshalb entscheiden die Jugendlichen auch etwas Änliches zu tun , um am schnellsten genug Geld zu bekommen . Zur Zeit der kriminellen Handlungen stehen manche junge Leute unter dem Einfluss von Drogen oder Alkohol und sie können kaum verstehen , dass sie etwas Verbotenes tun . Es ist bekannt , dass das Verbotene immer sehr verführerisch ist und es ist also die beste Möglichkeit , etwas Gefährliches zu machen und Adrenalin zu bekommen . Die Jugendlichen sind schon erwachsen aber gleichzeitig noch Kinder . Die Leute verlangen zu viel von ihnen . Die heutige Jugend braucht vom Staat , von der Gesellschaft und besonders von der Familie Verständnis und Hilfe . Nicht oft findet sie das und dann gibt es für sie keinen anderen Weg , als Kriminalität . Noch schlimmer ist die Situation mit Kinderkriminalität . Sehr oft kann man Strassenkinder sehen , für die schon mit 7 - 8 Jahren kriminelle Handlungen bekannt sind . In manchen Familien herrscht Armut , Hunger und Not , deshalb brauchen auch kleine Kinder irgendwie für das Leben zu verdienen und sie fangen an zu stehlen . In zwei oder drei Jahren fliehen sie von Zuhause , weil sie schon gelernt haben , schnell und fast problemlos Geld zu kriegen . In anderen Familien werden Kinder oft misshandelt . Also gibt es keiene andere Alternative zum gefählichen Leben in der Strasse . Sie gehen zu keine Beratungstelle oder zu keinem Wohnheim , sondern sie bleiben in der Strasse . Ich bin sicher , dass alle Strassenkinder vom Leben in der normalen Familie , in der sie sich geborgen fühlen , träumen . Aber der Staat hat keine Chance entweder jedem Kind eine Familie zu finden oder gute Kinderwohnheime zu bauen . Ich zweifle auch , dass es viele Familien gibt , die ein Strassenkind als ein eigenes Kind haben möchten . Meiner Ansicht nach , können härtere Gesetze bei der Lösung des Problems kaum helfen . Der Staat soll versuchen , etwas anderes zu finden , um die Kriminalität zu verringern .",C2
"Thema : Die meisten Universitätsabschlüsse sind nicht praxisorientiert und bereiten die Studenten nicht auf die wirkliche Welt vor . Sie sind deswegen vor geringem Wert . Die Universitäten werden im Allgemeinen dafür kritisiert , dass sie altmodisch sind - und der Gegenwart nicht entsprechen . Die Universitäten bauen auf Traditionen auf , was für viele Leute wichtig ist . In den Universitäten werden viel mehr Theorie aus den Büchern unterrichtet , als z. B. hier an der Wirtschaftsuniversität Kopenhagen . Ich bin auch der Meinung , dass praxisorientierte Unterricht wichtig ist . Dies war ursprünglich der Grund dafür , dass ich heute an der Wirtschaftsuniversität Kopenhagen und nicht an der Universität Kopenhagen studiere . Wieso ist praxisorientierte Unterricht überhaupt wichtig ? Das Hauptziel vieler Ausbildungen ist es , die Studenten für den Arbeitsmarkt vorzubereiten . Ich verstehe u. a. "" die wirkliche Welt "" in der Überschrift als der Arbeitsmarkt . Um auf dem Arbeitsmarkt zu funktionieren , ist Wissen nicht der einzige Faktor , der wichtig ist . Denn wofür braucht man Wissen , wenn man dieses Wissen in der Praxis nicht verwenden kann ? Ich mag , dass ich etwas lerne , dass ich als praxiorientiert bezeichnen würde . Ich habe an der Universität Mannheim ein halbes Jahr studiert , und konnte leider dar meine Vorurteile gegenüber Universitäten bestätigen . Die Universität schien sehr altmodisch zu sein - auf keinen Fall praxisorientiert . Es gab viele Vorlesungen , wo viele Leute anwesend waren . Es wurde fast nur in Theorie unterrichtet . Da ich daran gewöhnt war , aus der Theorie Nutzen ziehen zu können , fand ich die Unterricht sehr langweilig und wertlos . Es fehlte mir Beispiele aus der Praxis . Wenn es solche gegeben hätte , hätte ich bestimmt die Unterricht gemocht . Ich würde sagen , dass die Unterricht hier an der Wirtschaftsuniversität Kopenhagen sehr praxisorientiert ist . Hier lernen wir zwar Theorien , aber es gibt immer Beispiele aus der Praxis . Die Dozenten erklären uns immer , wofür wir die Theorie in der Praxis verwenden können . Ich bekomme z. B. konkrete Beispiele auf PC-Programme , die mir beim Übersetzen helfen können . D. h. dass wenn ich etwas nicht weiss , dann habe ich gelernt , wo ich die Informationen suchen kann . Ausserdem habe ich u. a. gelernt , wie ich mich in verschiedenen Text-Genren ausdrücke . An meiner Wirtschaftsuniversität liegen sie viel Wert darauf , praxisorientiert zu sein . Dies hat den Vorteil , wenn wir absolvieren , dass wir nicht nur theoretisches wissen in unseren Köpfen haben . Wir wissen auch , wie wir uns zu der Praxis verhalten sollen - und wie wir in der Praxis agieren sollen . Wir bekommen auch die Möglichkeit im Ausland zu studieren . Wie schon erwähnt , bin ich selber in Mannheim gewesen . Mein Austauschsemester in Mannheim hat mir in Bezug auf die deutsche Sprache sehr viel geholfen . Die Universität war altmodisch , aber für den Zweck meines Austauschsemesters schon gut - und praxisorientiert , da ich in der Zukunft hoffentlich Dolmetscherin werde , weshalb die sprachlichen Kenntnisse von ausserordentlich grosser Bedeutung sind . Wenn die Studenten an den Universitäten praxisorientiertes Lernen brauchen , schlage ich ein Pratikum vor . Hier bekommen die Studenten die Möglichkeit etwas über die Praxis zu lernen . In einem solchen Fall , können sie selber aus der theoriebasierten Unterricht Nutzen ziehen und diese mit der Praxis vergleichen . Somit könne sie auch für die Zukunft auf dem Arbeitsmarkt bereit werden . Viele Leute sehen nichts anders als die Universitäten als richtig . Trotz meiner Meinung über die Universitäten , werden Leute mit Universitätsabschlüssen in der Wirtschaft nachgefragt , und die Abschlüsse sind immer noch sehr akzeptiert . Trotzdem finde ich , dass die Universitäten praxisorientierter unterrichten sollten . Dies um auch in der Zukunft einen wettbewerbsfähigen Arbeitsmarkt zu sichern .",C2
"""Warum Deutsch lernen?"" Diese Frage wird von vielen Leute gestellt. Viele behaupten, dass Deutsch nicht zur Kommunikation und zur weltweitigen Verständigung beitragen könne.
Ob denn diese Aussage stimmt? Ist Deutsch denn wirklich eine sogenannte ""nutzlose"" Sprache?
Wenn man sich in die deutsche Sprache vertieft, sich mit ihrer Linguistik und Literatur auseinandersetzt, wird man eine Sprache voller Logik, Gefühl und Leidenschaft finden.
Deutsch bietet eine reiche Quellen an Wortschatz und Grammatik, die zur Förderung anderer Sprachkenntnisse und zur Bereicherung der Allgemeinbildung beitragen. Viele Worte und Regeln sind z.B in anderen Sprache beinah identisch.
Daher jemand der gute Deutschkenntnisse besitzt und die Sprache gut beherrscht, hat die Mittel schnell und mühelos andere Sprachkentnisse zu entwickeln. 
Auch prägt die deutsche Sprache einen wichtigen Abschnitt in der Geschichte Europas: In den meisten europäischen Ländern, gehörte Deutsch zur meistgesprochenen Sprach, insbesonders beim Adel. Dies ist eins der Gründe, wieso noch so viele Worte z.B im Englisch oder Französisch ähnlich sind. Bei der Französischen Revolution sind viele Worte in das Deutsche Vokabulair eingeschlichen.
Weil Deutsch zu den schwierigsten Sprachen zählt nimmt von den Hut ab für Menschen mit guten Deutschkentnisse.
Wenn man all diese Punkte und Vorteile in Erwägung zieht, wird man zum Entschluss kommen, dass das Lernen von Deutsch keine reine Zeitverschwendung ist.",C1
"Zusammenfassung des Textes ""Valenz und Bedeutung"":

Der Text stellt anfangs zwei kontr�re Ans�tze, die sich mit Valenz und Bedeutung befassen, gegen�ber und diskutiert im Anschluss beide.

Der erste Ansatz besagt, dass man von der Verbvalenz auf die Bedeutung des Verbs schlie�en kann, wenn die Verbvalenz und die Bedeutung der einzelnen Kasus bekannt sind. Den Kasus werden dabei bestimmte Bedeutungen zugesprochen: der Nominativ benennt etwas, der Akkusativ verweist direkt auf den Gegenstand der Handlung und der Dativ hat die Bedeutung des Rezipienten der Handlung.
Den Kasus werden also festgelegte und voneinander abgrenzbare Bedeutungen zugeschrieben. Verben, die nicht den gleichen Kasus regieren unterscheiden sich also in ihren Bedeutungen st�rker voneinander als Verben mit dem gleichen Kasus.

Der zweite Ansatz stellt die Verbbedeutung in den Mittelpunkt. Sie ist es, die die Valenz festlegt. Den Kaus wird keine eigene Bedeutung zugeschrieben, vielmehr liegt ihre Funktion in der Zuteilung der Stellen. Kasus dienen nicht der Bedeutungszuweisung, sondern der Ausdifferenzierung der verschiedenen Erg�nzungen.

Der Text sieht den grammatischen Kategorien im ersten Anstatz zuviel Bedeutung beigemessen. Die Schlussfolgerung, unser Denken sei von Grammatik bestimmt, liegt hier zu nahe. Andererseits verweist der Text auf die �konomie der Sprache und sagt, dass es sinnvoll sei bestimmte semantische Funktionen mit einem bestimmten Kasus zu kodieren. So k�nnte man den Kasus eine gewisse festgelegte Bedeutung zuweisen, was aber nicht meint, dass die Kasus f�r die �bermittlung von bestimmten Bedeutungen verantwortlich zu machen sind. Zwar steht der Agens des Satzes immer im Nominativ, jedoch steht nicht jeder Nominativ f�r diese semantische Rolle.
",C2
"Seit der Renaissance ist der Traum Objekt sowohl der Literatur als auch der Wissenschaften. So gab es die unterschiedlichsten Deutungsversuche, von metaphysischen, okkulten, naturmagischen bis hin zu naturwissenschaftlichen, philosophischen und psychhologischen. In der Neuzeit ist die Komplexit�t des Traumes nicht von den literarischen Bildern und Perspektiven zu trennen. Die literatur bedient sich des Traumes, seiner Symbole und Zeichen zur Darstellung der menschlichen Psyche.

Aus diesem Grund ist es f�r die Kulturgeschichte von gro�em Nutzen, die Wechselwirkungen von Wissen und Poesie, anhand des Traumes zu untersuchen.
So kann man Literarurgeschichte auch als Wechselwirkung von Poesie und Wissen bezeichnen. In ihr lassen sich die je Epoche spezifischen Verbindungen von �sthetik und Wissenschaft festmachen Und Ver�nderungen ergeben sich sowohl durch die Verschiebung der wissenschaftlichen Diskurse als auch durch Einfl�sse von Seiten der Poetik.
Schon seit der Antike und besonders auch im Renaissancehumanismus und w�hrend der Aufkl�rung bedingen sich die Wissensmodelle und die Poetik einander, was heutzutage noch nicht gen�gend bewusst gemacht und erforscht ist.
So h�ngen die naturwissenschaftlichen, anthropologischen, philosophischen und historischen Diskurse eng zusammen mit der Kunst der jeweiligen Epoche, ja diese wird hierdurch zum gro�en Teil bedingt, was u.a.durch den sozialen Kontext der K�nstler und Dichter bedingt ist.
Besonders eng und damit deutlich ist diese Verkn�pfung bei der Darstellung des Traumes, bei dem die Literatur medizinische und anthropologische Studien verarbeitet. Dies trifft besonders auf die Fr�he Neuzeit zu. Doch auch noch w�hrend der Aufkl�rung st�tzt sich die Literatur auf wissenschaftliche Erkenntnisse �ber den Menschen, welche sie mit pers�nlicher Erfahrung und empirischem Wissen verbindet.
Hierbei darf jedoch nicht das der Literatur eigene Wissen, das an der Konstruktion des Menschen beteiligt ist und sich nicht auf eine bestimmte Theorie festlegen l�sst,  au�envor gelassen werden. In diesem liegt u.a. das spezifisch �sthetische der Literatur.",C2
"Zu Kotz, Volker: 
In dem Textauszug ""Kunstm�rchen: Name und Sachverhalt"" (entnommen aus: Klotz, Volker: Das europ�ische Kunstm�rchen, M�nchen 2002, S. 7-8) wird der Versuch unternommen, den Begriff ""Kunstm�rchen"", genauer zu definieren und zu untersuchen - in Abgrenzung zu dem Begriff Volksm�rchen. Denn immer wieder kommt es zu Fehleinsch�tzungen der Begrifflichkeiten, die den Gegenstand des M�rchens sowohl tr�ben als auch kl�ren. Klotz verwendet hierf�r auch den Begriff der ""Zwittrigkeit."" Problematisch bei der Bezeichnung Kunstm�rchen ist, das ihm gegen�ber keine Kunstnovelle, Kunstkom�die und dergleichen steht und doch der Kunstcharakter des Kunstm�rchens in der Literaturwissenschaft au�er Frage steht: ""Kunst aber M�rchen; M�rchen, aber Kunst."" Doch stellt sich hierbei die Frage, ob dann Volksm�rchen keine Kunst sind bzw. fehlt es dem Kunstm�rchen wiederum an ""Qualit�t"" des Echten, Urspr�nglichen""? Und doch haben beide Bezeichnungen ihre Berechtigung, denn in ihrer Differenz verdeutlichen sie, dass sie sich aneinander anlehnen, aber auch abheben; wobei beide Formen unabh�ngig voneinander durchaus bestehen k�nnen, denn sie zeigen den Sachverhalt genaustens auf. Und doch muss abschlie�end festgestellt werden, dass das Kunstm�rchen keine eigenst�ndige Gattung ist wie die Novelle, Fabel usw., dennoch unverzichtbar f�r die Abgrenzung zum Begriff des Volksm�rchens, um die Stellung des k�nstlichen und k�nstlerischen hervorzuheben.",C2
"Hallo Julia
Ich habe am Wochenende nach Paris mit dem Bus eine Raise machen
Ich habe eine fahrkarte für den Wochenendausflus gekauft, Ich kann nicht faren
Ich habe keine gesung
Mit freundlichen Grüßen
Michael",A2
"In dem vorliegenden Text von Linke, Nussbaum und Portmann (1994) geht es um das Problem von Textgrenzen. Die Autoren widmen sich dem Problem, ""was genau der ""ganze"" Text ist"". Manche Textsorten, wie Kochrezepte h�tten klar gesetzte Grenzen, bei anderen wiederum sei die Frage nach Anfang, Ende, Umfang nicht so leicht zu beantworten. Zur L�sung dieser Problemstellung schlagen die Autoren das Kriterium der kommunikativen Funktion vor. Eine (bestimmte) kommunikative Funktion lasse einen Text erkennen. Mit dieser Methode lie�e sich auch die Ein-Wort-Ebene erfassen. Es sei jedoch fraglich, ob jede kommunikativ funktionale �u�erung als Text betrachtet werden k�nne. Daher wird ein zus�tzliches Kriterium, das der Vertextung, vorgeschlagen. Es m�ssen demnach mehrere S�tze vorliegen, um als Text zu gelten. Zudem geht es um die Erfassung von umfangreicheren Texten, die mehrere (Teil-)Texte enthalten. Hier schlagen die Autoren ein Modell der Hierarchisierung zu Textgruppen vor. Die Textfunktion h�tte dabei eine Art ""Hyperfunktion"", indem durch sie die Grenzen des Textes abgesteckt w�rden. Sie geben aber zu, bessere Konzepte noch ausarbeiten zu m�ssen. Des Weiteren wird ein weiterer Problemfall behandelt: Gespr�chstexte. Dabei gehen die Autoren so vor, dass sie den Gruppen von Leuten einer Gespr�chssituation einheitliche kommunikative Intentionen unterstellen. Das Resultat ist jedoch ern�chternd, denn weiterhin m�ssen sich die Autoren damit abfinden, dass ""sprachliche Gebilde texthaft sein k�nnen, ohne einen abgeschlossenen ""Text"" zu bilden"". Textsorten mit deutlichen Grenzsignalen machten, laut den Autoren, nur eine Untergruppe aller texthaften Gebilde aus.",C2
"Hat der Feminismus den Interessen der Frauen mehr geschadet als genützt ? Ich glaube , dass die Gesellschaft ganz anders aussehen würde , wenn der Feminismus nicht gegeben hätte . Der Feminismus hat dazu beigetragen , dass die Normen und gewöhnliche Bräuche sich geändert haben . Ohne den Feminismus würden Frauen heute wahrscheinlich nicht wählen können , ausserdem ist es auch nicht gegeben , dass ich heute hier an der Uni sässe . Der Feminismus hat nicht nur Normen aber auch die Denkweise der Gesellschaft geänder . Heute morgen habe ich einen Artikel über die Frauen in Saudi-Arabien gelesen . Dort dürfen die Frauen nicht Auto fahren und müssen auch Zulassung einer ihrer männliche Verwanden haben , um zum Artz zu gehen . In Saudi-Arabien dürfen die Frauen nicht wählen , sie haben überhaupt keinen Macht , für uns klingt es mittelalterlich . Weil bei uns haben wir schon das Ganze durchgemacht , als die Frauen 1990 in Saudi-Arabien auf die Strasse gingen , um für die Recht Auto zu fahren zu demostrieren , wurden sie als Horen beschimpft . Als die Frauen in London um 1900 auf die Strasse gingen , um für Wahlrecht der Frauen zu demostrien , wurden auch sie als Horen beschimpft . Das heisst , dass die Frauen Westens anfingen , sich von ihren männlichen Verwandten zu lösen , hat es auch bedeutet , dass die Gesellschaft langsam anders denken müsste . Heute würden demostriende Frauen nicht als Horen beschimpft . Heute ist es natürlich , dass ich an der Uni bin und die gleichen Möglichkeiten habe wie die Männer , das ist eine Folge des Feminismus . Das wir heute selbständigen Meinungen und Geld haben , können wir auch dem Feminismus verdanken . Ob dies den Interessen der Frauen geschadet hat , muss jeder selber beurteilen , ich finde jedenfalls , dass es nicht stimmt . Natürlich kann man heute noch von Rot Strumpfen sprechen , die um Frauenemazipation ganz zu verwircklichen , die Feminität ganz verschwinden lassen würden , weil sie Absatze , Make-up und BH als Schwäche sehen . Dazu würde ich sagen , dass Frauenemazipation und Feninismus viel mehr als nur diese Stereotyp ist . Wenn man nur die Stereotyp aus den 70'er kennen , als Feministen noch ihre BH's verbrannten und ihre Haare nicht gewaschen haben , dann sieht man nur eine Seite der Sache . Ausserdem ist es auch ein Schreckenbild , das wenn nicht von der Gegenseite gemacht , dann jedenfalls von der Gegenseite lebendig gehalten ist . In Dänemark ist es selten , dass die Frauen nicht arbeiten , es ist selten , dass die Frauen keine Beruf hat , und es ist selten , dass Frauen genau so viel wie die Männer verdienen , auch in den gleichen Beruf , nur sprechen wir nicht so oft davon . In den 70'er Jahren hatten wir die Feministen , die uns auf die Ungerechtigkeit aufmerksam machten , heute sprechen wir von Gleichberechtigung , sprechen wir aber zu laut oder zu stürmerisch über die immer noch bestehende Ungerechtigkeit , dann werden wir als Feministen gestemple . Und nicht nur von Männer , sondern auch von Frauen , die von irgentwelchen Grunden nicht so ganz verstanden haben , dass Feminismus nicht nur aus ungewaschendem Haar und Make-uplosen Individium bestehen . Sollte man diese Frage bejaren , dann gluabe ich ganz erhlich nicht , dass man verstanden hat , was Feminismus ist und getan hat . Ich würde es wagen , zu behaupten , dass wäre Feminismus nicht , würde die Frauen immer noch nicht an den Universitäten zugelassen sein und immer noch ohne höhere Ausbildung Haus und Kinder betreuen . Deshalb kann ich die Frage nicht mit ja beantworten , weil der Feminismus dazu beigetragen hat , dass ich heute eine Ausbildung meiner Wahl nehmen kann .",C2
"Der vorliegende Text ""Epochen"" von Rainer Rosenberg (entnommen aus: Helmut Brackert/J�rn St�ckrath (Hg.): Literaturwissenschaft. Ein Grundkurs. Rowohlt Taschenbuch Verlag: Reinbek. S.269-272) versucht, einen �berblick �ber Definition, Eigenheiten und Probleme der literaturgeschichtlichen Epochenbegriffe zu geben. 
Er stellt die Epochen zun�chst als Ordnungs- und Klassifizierungsversuche literarischer Str�mungen und Ph�nomene dar. Die Einteilungen leiten ihre Bezeichnungen zum einen von geschichtlichen Zeitabschnitten ab, zum anderen dienen aber auch �bergeordnete Kategorien (der Text nennt dies ""historisierte Normbegriffe"") zur Namensgebung.
Gemeinsam ist der Periodisierung von Literaturgeschichte jedoch die Zuschreibung gewisser Eigenschaften an einen �berwiegenden Anteil der unter einem bestimmten Epochenbegriff subsumierten Texte - dies beschr�nkt sich nicht nur auf altbew�hrte, ""gro�e"" Epochen, sondern k�nnen auch  kleinere Str�mungen werden hier als zumindest epochen�hnlich angenommen.
Diskutabel und anfechtbar bleibt dabei immer die Tatsache, dass bei einer Vielzahl an so kategorisierten, einer bestimmten Richtung zugewiesenen Texten immer eine gewisse Heterogenit�t konstatiert werden muss bzw. die Frage erlaubt sein muss, ob die Eigenschaften, die den literarischen Erzeugnissen einer bestimmten Epoche zugeordnet werden, in diesen �berhaupt erkannt werden k�nnen.
Die Hauptfrage bleibt jedoch die nach der grunds�tzlichen Periodisierbarkeit von Literatur - eine Frage, die in dem vorliegenden Text anhand des systemtheoretischen Standpunktes von Niklas Luhmann erl�utert wird.
Dabei wird deutlich, dass Epochen nicht notwendig f�r die ""Evolution"", also die Fortentwicklung literarischer Prinzipien im weitesten Sinne sind.  Eine Periodisierung verhilft keiner Epoche zur Weiterentwicklung, ebenso wenig wie sie diese darin hemmt.
Andererseits wird bei der Betrachtung der Literaturgeschichte deutlich, dass es durchaus Phasen gab, wo in einem vermeintlich kurzen Zeitraum gro�e strukturelle Ver�nderungen in Erscheinung traten, gefolgt von ""Phasen der Stagnation"". Von au�en kann das nach Luhmann als eine Art ""Klumpenbildung"" wahrgenommen werden - gewisse Zeitabschnitte treten deutlicher hervor als andere, k�nnen abgegrenzt und damit quasi schon per se periodisiert werden.
Genau dies geschieht in der Praxis - die Literaturgeschichte wird ""geordnet"". Dabei werden Relevanzkriterien und Zusammenhangsannahmen getroffen, um f�r die getroffenen Zuordnungen Plausibilit�t zu erreichen, damit die Vergangenheit darzustellen, in gewisser Weise zu ""konstruieren"".
Im Gegensatz zur Literatur kann in der politischen Geschichtsschreibung ganz einfach auf wichtige Daten zur�ckgegriffen werden, die autonom periodisiert werden k�nnen. Der Literaturwissenschaft steht diese Vorgehensweise aufgrund der genannten heterogenen Epochen- und Str�mungsbegriffe nur eingeschr�nkt zur Verf�gung. Hinzu kommt noch die Frage nach der Ausrichtung des Literaturbegriffs an sich  - je nachdem, ob auf der Ebene der Literaturproduktion oder auf der der Geschichte der literarischen Kommunikation agiert wird, w�rde man heute wohl entweder eine Periodisierung nach diskurs- , struktur- oder stilgeschichtlichen Gesichtspunkten oder nach kultur- und sozialgeschichtlichen Daten versuchen, die zu sehr unterschiedlichen Ergebnissen kommen w�rde.",C2
"Textgrenzen
Die vorliegende Einf�hrung in die Textlinguistik besch�ftigt sich mit der Frage, wie es sinnvoll w�re, einen Text als 'Text' zu definieren. Es wird versucht, eine Definition f�r die gr��te linguistische Einheit zu finden. Zun�chst erscheint es ziemlich eindeutig, dass ein Text auch immer als eine Einheit mit deutlichen Grenzen erkennbar sein muss. So f�llt es nicht schwer ein Kochrezept, ein Gedicht oder einen Zeitungsartikel als einen Text zu erkennen. Problematisch wird es, wenn man �ber diese Grenzen hinaus denkt. Was ist zum Beispiel mit Ein-Wort oder Ein-Satz-Gebilden? Wo soll man Gespr�chstexte einordnen? Und was ist, wenn man einen Verbund von mehreren Teiltexten hat? Sind das dann mehrere Texte oder sind diese ein gro�er Text, wenn sie zum Beispiel einem Inhalt oder einer Funktion zugeordnet werden k�nnen? Auf der Suche nach Antworten stellt sich heraus, dass es anscheinend doch bestimmte Kriterien gibt, an denen man eine Definition festmachen k�nnte. So findet der Autor der Einf�hrung neben den Grenzen eines Textes auch die kommunikative Funktion, Koh�renz, Koh�sion und funktionale Funktionen als Kriterien, mit deren Hilfe man eine Definition f�r 'Text' finden k�nnte. Somit w�rde es auch logisch erscheinen, sowohl Ein-Wort und Ein-Satz-Gebilde als auch Gespr�chstexte und mehrere Teiltexte unter einer Definition 'Text' zusammen zu fassen, wenn sie z.B. unter kommunikativ-funktionalen Gesichtspunkten eine Einheit bilden. Dann w�rden letztlich die eindeutig erkennbaren Texte mit klaren Grenzen nur einen kleinen Teil der m�glichen Textformen und -sorten bilden.",C2
